transaction_id,zone,section,category,price,stock_level,units_sold,promotion,date
2695,Men,Accessories,Accessories,31.61,86,13,Yes,2025-08-21
2696,Men,Sportswear,Sportswear,75.73,28,15,No,2025-11-01
2697,Kids,Clothing,Bottoms,31.3,195,9,No,2025-07-03
2698,Men,Clothing,Bottoms,62.34,194,24,No,2025-03-15
2699,Men,Clothing,Tops,45.8,86,10,No,2025-06-23
2700,Women,Perfume,Perfume,75.94,180,11,No,2025-05-08
2701,Women,Perfume,Perfume,41.37,154,5,Yes,2025-03-20
2702,Women,Accessories,Footwear,49.31,22,19,No,2025-02-11
2703,Women,Accessories,Footwear,101.78,69,17,Yes,2025-08-14
2704,Kids,Accessories,Footwear,46.2,183,22,Yes,2025-03-22
2705,Men,Perfume,Perfume,72.82,96,13,No,2025-03-13
2706,Men,Sportswear,Sportswear,68.87,47,23,No,2025-02-26
2707,Women,Accessories,Footwear,92.24,185,24,No,2025-05-07
2708,Men,Accessories,Footwear,126.34,86,14,Yes,2025-06-04
2709,Women,Clothing,Dresses,60.05,25,11,No,2025-11-24
2710,Men,Perfume,Perfume,60.77,23,24,Yes,2025-07-12
2711,Kids,Accessories,Accessories,33.68,32,25,No,2025-12-17
2712,Women,Clothing,Outerwear,169.19,184,5,No,2025-02-07
2713,Kids,Accessories,Footwear,56.58,70,24,No,2025-11-11
2714,Men,Clothing,Bottoms,54.24,76,22,No,2025-02-26
2715,Women,Accessories,Footwear,113.36,156,22,No,2025-08-31
2716,Kids,Clothing,Outerwear,82.88,71,13,No,2025-12-31
2717,Kids,Clothing,Outerwear,63.17,72,14,No,2025-12-03
2718,Kids,Clothing,Dresses,51.86,65,14,No,2025-08-20
2719,Women,Clothing,Tops,36.54,92,31,Yes,2025-03-30
2720,Kids,Clothing,Tops,47.6,158,26,Yes,2025-01-08
2721,Women,Clothing,Tops,35.87,69,20,Yes,2025-07-07
2722,Kids,Clothing,Dresses,84.26,164,8,Yes,2025-04-24
2723,Kids,Clothing,Tops,59.3,89,24,No,2025-07-20
2724,Men,Perfume,Perfume,35.81,55,9,No,2025-04-30
2725,Women,Accessories,Footwear,102.76,129,18,No,2025-03-28
2726,Kids,Clothing,Outerwear,173.34,41,3,Yes,2025-07-05
2727,Women,Perfume,Perfume,38.41,166,19,Yes,2025-03-06
2728,Kids,Clothing,Outerwear,167.61,154,13,Yes,2025-07-07
2729,Women,Accessories,Accessories,15.6,73,37,Yes,2025-09-17
2730,Kids,Clothing,Tops,21.94,80,15,No,2025-04-21
2731,Men,Perfume,Perfume,31.75,181,5,Yes,2025-03-24
2732,Men,Sportswear,Sportswear,68.7,165,14,No,2025-06-10
2733,Men,Accessories,Accessories,35.81,183,10,Yes,2025-11-08
2734,Men,Accessories,Accessories,28.26,149,12,No,2025-06-18
2735,Women,Perfume,Perfume,37.46,108,5,No,2025-01-27
2736,Women,Accessories,Footwear,112.36,38,14,Yes,2025-09-13
2737,Women,Accessories,Accessories,29.17,186,37,No,2025-02-26
2738,Women,Accessories,Accessories,39.92,101,26,No,2025-12-13
2739,Men,Perfume,Perfume,80.0,198,8,No,2025-08-15
2740,Men,Sportswear,Sportswear,42.82,141,17,No,2025-12-24
2741,Men,Sportswear,Sportswear,73.49,73,9,No,2025-09-27
2742,Kids,Accessories,Footwear,90.88,121,23,No,2025-01-23
2743,Kids,Accessories,Footwear,78.63,188,22,No,2025-02-18
2744,Kids,Clothing,Tops,42.11,25,28,Yes,2025-10-08
2745,Kids,Clothing,Outerwear,152.25,58,12,No,2025-09-04
2746,Men,Clothing,Dresses,58.91,22,12,No,2025-06-25
2747,Kids,Accessories,Footwear,42.9,29,11,Yes,2025-11-03
2748,Kids,Clothing,Dresses,69.05,156,13,No,2025-10-22
2749,Kids,Accessories,Accessories,18.33,29,30,Yes,2025-03-24
2750,Kids,Clothing,Tops,49.19,179,16,No,2025-11-11
2751,Kids,Accessories,Footwear,60.88,54,10,Yes,2025-10-17
2752,Women,Accessories,Accessories,27.6,67,33,Yes,2025-02-23
2753,Kids,Accessories,Accessories,25.04,134,11,Yes,2025-02-27
2754,Kids,Accessories,Footwear,124.46,171,5,No,2025-12-08
2755,Kids,Clothing,Tops,57.21,199,18,Yes,2025-10-11
2756,Women,Clothing,Outerwear,150.94,181,12,No,2025-04-17
2757,Men,Perfume,Perfume,48.76,22,19,Yes,2025-10-09
2758,Women,Accessories,Footwear,123.04,110,14,No,2025-03-20
2759,Men,Accessories,Accessories,32.53,114,11,No,2025-03-03
2760,Women,Accessories,Footwear,122.6,123,19,No,2025-06-06
2761,Kids,Clothing,Outerwear,67.27,98,9,Yes,2025-05-24
2762,Kids,Clothing,Bottoms,45.37,124,7,No,2025-07-07
2763,Kids,Clothing,Dresses,30.96,73,21,Yes,2025-10-07
2764,Men,Sportswear,Sportswear,63.44,26,18,No,2025-04-20
2765,Men,Clothing,Bottoms,40.02,74,19,Yes,2025-09-06
2766,Kids,Accessories,Footwear,71.23,150,8,No,2025-05-30
2767,Women,Clothing,Dresses,36.76,157,11,No,2025-12-01
2768,Men,Perfume,Perfume,67.35,99,7,No,2025-09-21
2769,Women,Perfume,Perfume,37.11,142,7,No,2025-01-02
2770,Kids,Accessories,Accessories,17.34,167,38,No,2025-12-27
2771,Women,Accessories,Footwear,102.97,50,16,No,2025-01-25
2772,Women,Perfume,Perfume,54.97,37,17,No,2025-11-20
2773,Men,Clothing,Dresses,72.66,73,20,No,2025-08-22
2774,Kids,Accessories,Footwear,72.78,107,10,No,2025-03-28
2775,Men,Sportswear,Sportswear,40.03,73,8,No,2025-12-31
2776,Men,Sportswear,Sportswear,41.45,84,12,No,2025-03-08
2777,Kids,Clothing,Tops,30.63,106,22,No,2025-06-28
2778,Women,Clothing,Outerwear,98.77,171,14,Yes,2025-09-08
2779,Kids,Accessories,Accessories,33.21,68,37,No,2025-03-19
2780,Men,Accessories,Footwear,54.22,139,8,Yes,2025-09-07
2781,Men,Clothing,Bottoms,69.81,102,13,Yes,2025-10-25
2782,Women,Clothing,Bottoms,37.29,127,22,No,2025-04-16
2783,Women,Perfume,Perfume,39.55,145,18,No,2025-10-10
2784,Women,Accessories,Footwear,121.69,163,24,Yes,2025-10-28
2785,Men,Sportswear,Sportswear,26.83,164,11,No,2025-05-03
2786,Men,Accessories,Accessories,24.81,82,23,Yes,2025-02-06
2787,Kids,Clothing,Dresses,65.56,152,6,No,2025-07-07
2788,Men,Perfume,Perfume,39.5,45,22,Yes,2025-05-26
2789,Women,Clothing,Bottoms,32.22,195,22,Yes,2025-10-16
2790,Women,Perfume,Perfume,65.34,183,10,No,2025-09-19
2791,Men,Perfume,Perfume,54.55,80,8,No,2025-01-24
2792,Men,Clothing,Tops,25.72,121,22,Yes,2025-12-23
2793,Men,Sportswear,Sportswear,79.07,54,17,Yes,2025-01-12
2794,Women,Accessories,Accessories,14.05,84,27,No,2025-12-06
2795,Men,Clothing,Dresses,82.66,35,17,Yes,2025-02-23
2796,Women,Accessories,Footwear,61.38,185,17,No,2025-12-25
2797,Men,Perfume,Perfume,28.37,180,7,No,2025-11-06
2798,Women,Accessories,Footwear,45.36,194,6,No,2025-04-04
2799,Men,Clothing,Bottoms,44.46,143,6,No,2025-11-11
2800,Women,Accessories,Footwear,40.47,35,10,No,2025-01-23
2801,Women,Clothing,Bottoms,48.68,135,10,No,2025-05-25
2802,Women,Clothing,Outerwear,88.83,196,14,No,2025-03-27
2803,Kids,Clothing,Dresses,72.94,161,20,No,2025-02-16
2804,Men,Accessories,Footwear,91.45,189,14,Yes,2025-01-03
2805,Men,Perfume,Perfume,73.42,90,7,No,2025-11-19
2806,Kids,Accessories,Accessories,31.76,120,30,Yes,2025-10-30
2807,Kids,Accessories,Footwear,74.2,102,18,No,2025-07-08
2808,Women,Accessories,Accessories,26.34,80,18,No,2025-10-28
2809,Men,Perfume,Perfume,69.2,85,12,No,2025-08-05
2810,Kids,Accessories,Footwear,103.24,57,15,Yes,2025-02-23
2811,Women,Perfume,Perfume,24.05,131,8,No,2025-11-01
2812,Women,Perfume,Perfume,43.24,133,11,Yes,2025-12-27
2813,Men,Perfume,Perfume,29.46,88,11,No,2025-12-05
2814,Kids,Clothing,Bottoms,59.15,101,18,No,2025-12-11
2815,Women,Clothing,Bottoms,63.64,144,14,No,2025-12-14
2816,Men,Sportswear,Sportswear,32.03,45,14,No,2025-02-10
2817,Men,Accessories,Accessories,38.05,50,32,No,2025-07-26
2818,Kids,Accessories,Footwear,95.86,158,16,No,2025-11-11
2819,Women,Clothing,Tops,55.65,183,18,Yes,2025-07-06
2820,Women,Clothing,Outerwear,178.56,120,6,No,2025-08-09
2821,Women,Clothing,Dresses,86.77,61,19,No,2025-07-03
2822,Women,Perfume,Perfume,39.64,174,23,No,2025-10-10
2823,Kids,Accessories,Footwear,87.51,122,16,No,2025-10-13
2824,Kids,Clothing,Outerwear,153.42,49,9,No,2025-05-18
2825,Kids,Clothing,Bottoms,58.03,74,7,No,2025-11-08
2826,Men,Sportswear,Sportswear,73.61,128,21,Yes,2025-08-28
2827,Men,Clothing,Tops,25.63,199,33,No,2025-08-20
2828,Men,Accessories,Accessories,37.26,157,32,No,2025-09-26
2829,Men,Accessories,Footwear,50.04,62,14,No,2025-11-26
2830,Men,Accessories,Accessories,23.56,164,30,No,2025-02-27
2831,Kids,Accessories,Footwear,49.36,83,13,Yes,2025-01-11
2832,Women,Accessories,Accessories,14.7,101,14,Yes,2025-01-04
2833,Kids,Clothing,Tops,28.6,153,22,Yes,2025-02-25
2834,Men,Accessories,Footwear,94.15,115,16,No,2025-02-11
2835,Kids,Clothing,Tops,36.43,174,31,No,2025-09-10
2836,Men,Clothing,Bottoms,64.06,32,13,No,2025-08-27
2837,Kids,Accessories,Footwear,128.82,36,13,Yes,2025-06-29
2838,Women,Accessories,Footwear,119.54,71,9,Yes,2025-09-21
2839,Women,Perfume,Perfume,70.0,61,15,Yes,2025-09-27
2840,Men,Perfume,Perfume,57.68,151,6,No,2025-01-01
2841,Kids,Clothing,Dresses,75.88,144,11,Yes,2025-11-24
2842,Women,Clothing,Tops,18.4,61,28,Yes,2025-02-10
2843,Men,Sportswear,Sportswear,30.58,115,12,No,2025-11-15
2844,Kids,Accessories,Footwear,104.5,106,9,No,2025-11-22
2845,Men,Clothing,Outerwear,122.05,105,14,No,2025-08-14
2846,Women,Perfume,Perfume,48.29,22,6,No,2025-05-30
2847,Kids,Accessories,Accessories,20.01,89,18,No,2025-10-14
2848,Women,Accessories,Footwear,80.71,152,23,No,2025-09-28
2849,Men,Clothing,Outerwear,84.04,123,7,No,2025-01-15
2850,Men,Perfume,Perfume,61.43,141,14,No,2025-03-23
2851,Men,Sportswear,Sportswear,79.79,108,9,Yes,2025-02-12
2852,Men,Perfume,Perfume,38.87,42,24,No,2025-04-22
2853,Kids,Accessories,Footwear,73.6,198,12,No,2025-05-02
2854,Women,Accessories,Footwear,91.01,134,17,Yes,2025-04-12
2855,Women,Accessories,Footwear,87.1,30,18,No,2025-04-14
2856,Kids,Accessories,Accessories,34.24,88,15,Yes,2025-10-20
2857,Women,Clothing,Dresses,67.36,183,15,Yes,2025-02-03
2858,Women,Perfume,Perfume,68.78,79,16,Yes,2025-07-28
2859,Women,Clothing,Tops,44.84,28,11,No,2025-08-10
2860,Women,Clothing,Bottoms,30.01,60,16,No,2025-11-10
2861,Kids,Clothing,Dresses,54.91,186,23,Yes,2025-03-03
2862,Women,Clothing,Bottoms,47.19,198,22,Yes,2025-09-09
2863,Women,Clothing,Tops,58.15,92,17,No,2025-10-06
2864,Women,Perfume,Perfume,46.81,129,13,Yes,2025-05-09
2865,Men,Clothing,Tops,58.66,195,11,No,2025-02-22
2866,Women,Perfume,Perfume,63.91,83,8,No,2025-07-29
2867,Men,Perfume,Perfume,41.6,71,24,No,2025-03-06
2868,Women,Clothing,Dresses,60.4,182,21,No,2025-12-16
2869,Women,Accessories,Accessories,18.09,121,16,No,2025-01-30
2870,Men,Perfume,Perfume,64.99,190,6,No,2025-07-22
2871,Women,Accessories,Accessories,11.7,103,17,No,2025-08-13
2872,Women,Clothing,Dresses,52.93,114,5,No,2025-02-10
2873,Men,Accessories,Accessories,22.87,172,21,No,2025-02-28
2874,Women,Accessories,Footwear,43.67,87,15,No,2025-01-06
2875,Kids,Accessories,Accessories,35.35,25,10,Yes,2025-07-01
2876,Women,Clothing,Bottoms,31.82,83,18,No,2025-09-01
2877,Kids,Clothing,Tops,38.81,96,27,Yes,2025-05-25
2878,Women,Clothing,Bottoms,39.85,197,15,No,2025-12-23
2879,Women,Clothing,Tops,42.51,179,18,No,2025-05-07
2880,Women,Clothing,Outerwear,109.26,169,5,No,2025-12-19
2881,Kids,Clothing,Tops,53.07,76,18,No,2025-04-24
2882,Men,Clothing,Bottoms,53.64,189,11,No,2025-09-12
2883,Kids,Clothing,Bottoms,32.84,109,17,Yes,2025-07-07
2884,Women,Perfume,Perfume,44.52,149,19,No,2025-03-10
2885,Kids,Clothing,Dresses,85.23,135,14,Yes,2025-11-19
2886,Kids,Accessories,Accessories,35.13,24,37,No,2025-08-19
2887,Kids,Accessories,Accessories,27.44,34,28,No,2025-02-15
2888,Kids,Accessories,Accessories,18.55,107,15,No,2025-03-09
2889,Kids,Clothing,Outerwear,99.4,153,11,No,2025-02-07
2890,Kids,Accessories,Accessories,10.03,45,25,No,2025-01-14
2891,Kids,Accessories,Footwear,67.2,104,12,Yes,2025-04-05
2892,Men,Clothing,Dresses,55.96,86,12,Yes,2025-10-22
2893,Women,Perfume,Perfume,62.84,39,18,Yes,2025-01-04
2894,Kids,Accessories,Accessories,20.52,165,16,No,2025-04-28
2895,Women,Perfume,Perfume,49.42,186,10,Yes,2025-07-17
2896,Women,Clothing,Dresses,37.36,107,17,No,2025-03-12
2897,Kids,Clothing,Dresses,56.35,153,18,Yes,2025-11-10
2898,Kids,Accessories,Accessories,29.03,54,31,No,2025-08-31
2899,Women,Accessories,Footwear,127.63,37,23,No,2025-12-08
2900,Men,Perfume,Perfume,34.53,143,24,No,2025-02-11
2901,Men,Perfume,Perfume,49.46,60,20,Yes,2025-08-07
2902,Men,Accessories,Accessories,37.52,70,19,No,2025-07-20
2903,Kids,Accessories,Footwear,96.47,118,17,No,2025-04-06
2904,Women,Perfume,Perfume,47.07,20,18,No,2025-10-05
2905,Kids,Accessories,Footwear,129.71,57,5,No,2025-05-14
2906,Men,Perfume,Perfume,29.29,158,18,No,2025-02-26
2907,Women,Perfume,Perfume,36.15,195,11,No,2025-08-29
2908,Men,Accessories,Accessories,23.99,46,18,No,2025-12-03
2909,Men,Perfume,Perfume,77.11,55,13,No,2025-02-04
2910,Kids,Clothing,Tops,46.73,141,10,No,2025-03-04
2911,Women,Accessories,Accessories,22.45,78,34,No,2025-11-29
2912,Kids,Accessories,Accessories,36.66,107,10,No,2025-10-27
2913,Kids,Accessories,Footwear,70.23,64,13,No,2025-06-29
2914,Men,Perfume,Perfume,66.78,134,7,No,2025-02-09
2915,Women,Accessories,Accessories,24.75,100,15,No,2025-02-26
2916,Women,Clothing,Dresses,59.35,80,24,No,2025-04-07
2917,Men,Accessories,Footwear,71.36,130,14,No,2025-02-28
2918,Men,Accessories,Footwear,59.41,163,9,Yes,2025-02-24
2919,Men,Perfume,Perfume,54.18,59,6,No,2025-07-18
2920,Women,Clothing,Bottoms,48.09,82,15,No,2025-12-04
2921,Women,Perfume,Perfume,58.6,190,6,No,2025-05-10
2922,Women,Perfume,Perfume,48.1,147,15,No,2025-01-14
2923,Men,Perfume,Perfume,50.76,35,10,No,2025-05-24
2924,Women,Accessories,Accessories,37.91,190,29,No,2025-05-05
2925,Kids,Clothing,Tops,52.76,158,24,No,2025-12-03
2926,Women,Accessories,Footwear,51.34,47,20,No,2025-12-13
2927,Women,Accessories,Accessories,11.75,114,31,Yes,2025-09-27
2928,Men,Sportswear,Sportswear,51.15,150,9,Yes,2025-01-19
2929,Men,Accessories,Footwear,73.65,157,6,No,2025-01-15
2930,Kids,Accessories,Footwear,122.45,118,13,No,2025-07-15
2931,Women,Perfume,Perfume,37.86,94,8,No,2025-03-04
2932,Women,Clothing,Bottoms,59.42,24,10,No,2025-04-08
2933,Women,Clothing,Bottoms,57.87,191,17,No,2025-02-24
2934,Men,Clothing,Bottoms,50.02,32,14,No,2025-01-18
2935,Women,Accessories,Accessories,37.15,66,31,Yes,2025-07-22
2936,Women,Accessories,Footwear,118.73,78,17,No,2025-08-31
2937,Kids,Clothing,Dresses,59.36,192,12,No,2025-05-24
2938,Kids,Clothing,Tops,37.76,179,15,No,2025-08-26
2939,Men,Clothing,Dresses,78.21,67,22,No,2025-06-27
2940,Women,Clothing,Outerwear,127.72,78,5,No,2025-10-11
2941,Women,Perfume,Perfume,43.07,145,23,No,2025-06-29
2942,Women,Clothing,Tops,31.37,164,16,Yes,2025-05-26
2943,Women,Accessories,Footwear,72.65,156,7,No,2025-03-17
2944,Kids,Accessories,Footwear,46.77,171,14,Yes,2025-01-30
2945,Men,Perfume,Perfume,28.61,58,22,No,2025-07-28
2946,Kids,Clothing,Outerwear,138.18,65,13,No,2025-06-05
2947,Men,Perfume,Perfume,63.4,133,10,No,2025-02-27
2948,Women,Clothing,Outerwear,122.2,124,2,No,2025-02-23
2949,Kids,Accessories,Accessories,16.19,104,21,Yes,2025-05-06
2950,Women,Clothing,Bottoms,53.49,99,14,Yes,2025-05-12
2951,Women,Perfume,Perfume,36.9,81,15,No,2025-05-12
2952,Men,Clothing,Tops,41.66,120,24,Yes,2025-05-10
2953,Kids,Accessories,Accessories,35.51,88,19,No,2025-01-14
2954,Women,Perfume,Perfume,66.14,187,12,No,2025-06-07
2955,Men,Perfume,Perfume,37.42,77,20,No,2025-05-10
2956,Men,Accessories,Accessories,30.63,164,36,No,2025-11-22
2957,Kids,Clothing,Dresses,82.81,177,6,No,2025-11-15
2958,Men,Sportswear,Sportswear,69.72,174,11,No,2025-05-31
2959,Kids,Accessories,Footwear,41.44,126,6,No,2025-12-06
2960,Men,Accessories,Accessories,16.82,66,21,No,2025-12-06
2961,Men,Perfume,Perfume,65.4,131,9,Yes,2025-03-28
2962,Women,Accessories,Footwear,127.28,93,9,No,2025-04-06
2963,Women,Perfume,Perfume,69.8,167,15,No,2025-12-20
2964,Men,Perfume,Perfume,76.12,47,17,Yes,2025-07-19
2965,Kids,Clothing,Outerwear,102.7,108,2,No,2025-08-15
2966,Kids,Clothing,Outerwear,158.48,95,5,No,2025-12-13
2967,Kids,Accessories,Footwear,44.41,129,22,No,2025-05-13
2968,Kids,Accessories,Accessories,29.85,189,32,No,2025-08-28
2969,Men,Accessories,Footwear,123.23,45,7,Yes,2025-05-11
2970,Women,Accessories,Accessories,19.45,55,31,Yes,2025-04-08
2971,Men,Accessories,Footwear,63.31,181,9,No,2025-03-09
2972,Women,Accessories,Accessories,24.38,134,32,No,2025-12-18
2973,Women,Clothing,Outerwear,101.88,90,5,No,2025-09-28
2974,Men,Accessories,Footwear,83.25,152,8,No,2025-04-13
2975,Kids,Clothing,Dresses,79.64,79,16,No,2025-12-05
2976,Kids,Clothing,Tops,51.09,179,11,No,2025-02-28
2977,Kids,Clothing,Outerwear,119.37,33,4,No,2025-03-21
2978,Women,Accessories,Footwear,116.57,72,22,Yes,2025-05-15
2979,Men,Accessories,Accessories,39.01,54,29,No,2025-10-04
2980,Men,Sportswear,Sportswear,71.51,99,14,No,2025-08-30
2981,Kids,Accessories,Accessories,26.13,25,10,No,2025-01-31
2982,Women,Clothing,Dresses,85.97,71,15,No,2025-01-03
2983,Men,Clothing,Tops,20.21,67,39,No,2025-06-15
2984,Kids,Accessories,Accessories,18.56,36,22,No,2025-03-11
2985,Women,Clothing,Bottoms,54.09,24,9,Yes,2025-02-09
2986,Women,Perfume,Perfume,46.69,172,15,No,2025-02-18
2987,Women,Accessories,Footwear,88.86,153,15,No,2025-12-27
2988,Women,Clothing,Tops,23.31,194,30,Yes,2025-02-01
2989,Kids,Clothing,Outerwear,70.93,193,10,Yes,2025-10-24
2990,Women,Accessories,Footwear,42.8,115,6,No,2025-03-30
2991,Women,Perfume,Perfume,24.64,139,16,No,2025-05-01
2992,Women,Perfume,Perfume,20.63,30,18,Yes,2025-08-25
2993,Women,Perfume,Perfume,53.26,81,7,No,2025-04-26
2994,Men,Sportswear,Sportswear,45.57,56,5,No,2025-10-25
2995,Men,Accessories,Accessories,31.94,103,38,No,2025-11-20
2996,Women,Clothing,Bottoms,62.87,140,7,No,2025-05-27
2997,Kids,Clothing,Dresses,81.69,106,12,No,2025-10-12
2998,Kids,Accessories,Accessories,11.07,164,34,No,2025-04-02
2999,Kids,Accessories,Footwear,95.37,113,7,Yes,2025-07-31
3000,Women,Accessories,Footwear,107.14,70,15,No,2025-06-20
3001,Men,Perfume,Perfume,43.9,125,7,Yes,2025-10-23
3002,Men,Clothing,Dresses,89.66,199,10,No,2025-09-09
3003,Kids,Clothing,Tops,33.45,82,25,No,2025-12-10
3004,Women,Accessories,Accessories,17.3,103,31,Yes,2025-07-08
3005,Men,Clothing,Dresses,71.99,182,10,No,2025-11-22
3006,Kids,Clothing,Tops,25.54,121,39,Yes,2025-01-22
3007,Kids,Clothing,Bottoms,69.89,149,12,No,2025-03-13
3008,Men,Accessories,Accessories,28.45,97,16,Yes,2025-08-17
3009,Women,Perfume,Perfume,77.9,177,14,Yes,2025-12-24
3010,Kids,Clothing,Outerwear,92.5,174,11,Yes,2025-07-02
3011,Kids,Accessories,Footwear,40.37,96,6,No,2025-05-27
3012,Women,Clothing,Bottoms,49.18,70,10,No,2025-11-06
3013,Kids,Accessories,Footwear,59.16,155,22,Yes,2025-05-29
3014,Men,Perfume,Perfume,37.57,88,20,Yes,2025-05-02
3015,Women,Clothing,Tops,54.87,143,27,No,2025-03-27
3016,Kids,Clothing,Dresses,67.09,20,8,No,2025-09-14
3017,Men,Accessories,Accessories,14.1,26,32,No,2025-09-16
3018,Women,Accessories,Accessories,35.86,173,12,No,2025-06-05
3019,Men,Accessories,Accessories,35.24,155,23,No,2025-04-16
3020,Kids,Accessories,Accessories,28.1,126,17,No,2025-04-17
3021,Men,Perfume,Perfume,25.58,35,23,Yes,2025-08-02
3022,Kids,Accessories,Accessories,26.71,93,26,Yes,2025-01-30
3023,Men,Accessories,Footwear,76.02,118,6,Yes,2025-10-22
3024,Men,Sportswear,Sportswear,70.09,181,10,No,2025-10-22
3025,Women,Accessories,Footwear,110.41,150,13,No,2025-04-06
3026,Kids,Accessories,Accessories,32.81,151,13,No,2025-11-27
3027,Women,Perfume,Perfume,68.22,22,11,Yes,2025-01-22
3028,Kids,Accessories,Footwear,84.32,22,24,No,2025-10-25
3029,Women,Perfume,Perfume,24.81,67,19,No,2025-10-25
3030,Men,Clothing,Dresses,51.62,95,24,No,2025-02-23
3031,Women,Perfume,Perfume,46.0,26,12,No,2025-11-24
3032,Women,Accessories,Footwear,61.56,37,20,Yes,2025-06-08
3033,Men,Sportswear,Sportswear,27.02,61,21,Yes,2025-04-23
3034,Women,Clothing,Outerwear,111.9,109,13,No,2025-02-14
3035,Women,Perfume,Perfume,30.16,147,14,Yes,2025-04-07
3036,Women,Clothing,Tops,57.28,95,16,No,2025-01-01
3037,Women,Perfume,Perfume,49.92,127,11,No,2025-03-08
3038,Men,Accessories,Accessories,10.11,88,11,No,2025-11-07
3039,Women,Clothing,Bottoms,49.28,133,14,Yes,2025-01-23
3040,Men,Sportswear,Sportswear,36.96,114,10,No,2025-11-03
3041,Women,Clothing,Tops,47.4,168,12,No,2025-11-15
3042,Men,Accessories,Footwear,93.67,92,16,No,2025-08-15
3043,Men,Accessories,Accessories,29.25,122,13,No,2025-02-21
3044,Kids,Clothing,Outerwear,107.18,120,12,No,2025-01-06
3045,Women,Clothing,Outerwear,170.17,61,2,No,2025-03-01
3046,Men,Accessories,Accessories,39.79,53,14,Yes,2025-09-14
3047,Kids,Accessories,Footwear,101.35,129,22,No,2025-11-05
3048,Women,Clothing,Dresses,50.13,175,10,No,2025-07-13
3049,Kids,Clothing,Outerwear,86.18,127,3,Yes,2025-06-26
3050,Kids,Accessories,Accessories,27.49,149,30,No,2025-08-31
3051,Men,Sportswear,Sportswear,79.0,149,21,No,2025-03-29
3052,Women,Clothing,Dresses,75.2,117,23,No,2025-03-04
3053,Men,Clothing,Dresses,59.38,111,16,No,2025-12-30
3054,Men,Perfume,Perfume,29.76,138,13,Yes,2025-05-27
3055,Men,Perfume,Perfume,79.11,179,18,No,2025-03-15
3056,Women,Perfume,Perfume,63.84,65,10,Yes,2025-01-09
3057,Men,Sportswear,Sportswear,28.87,38,11,No,2025-03-31
3058,Women,Perfume,Perfume,24.9,167,10,No,2025-02-01
3059,Women,Perfume,Perfume,76.04,139,22,No,2025-12-09
3060,Women,Perfume,Perfume,39.27,52,24,No,2025-06-17
3061,Women,Perfume,Perfume,52.56,148,18,No,2025-11-12
3062,Kids,Clothing,Outerwear,134.17,195,5,No,2025-09-20
3063,Kids,Clothing,Dresses,49.54,162,10,No,2025-06-23
3064,Men,Perfume,Perfume,40.55,91,7,No,2025-07-25
3065,Men,Clothing,Dresses,65.47,162,24,No,2025-02-19
3066,Men,Clothing,Tops,31.0,35,31,No,2025-11-09
3067,Women,Accessories,Footwear,52.54,79,8,Yes,2025-04-12
3068,Kids,Clothing,Outerwear,132.57,150,14,Yes,2025-11-10
3069,Women,Clothing,Tops,41.72,162,21,No,2025-03-21
3070,Men,Accessories,Footwear,121.21,48,20,Yes,2025-09-01
3071,Women,Clothing,Dresses,54.42,160,7,No,2025-02-19
3072,Women,Accessories,Footwear,44.32,103,6,No,2025-11-12
3073,Women,Perfume,Perfume,63.33,117,22,No,2025-06-18
3074,Kids,Accessories,Accessories,29.02,103,34,No,2025-10-16
3075,Kids,Clothing,Tops,31.26,79,22,Yes,2025-10-05
3076,Kids,Accessories,Accessories,24.72,152,38,Yes,2025-08-07
3077,Men,Clothing,Tops,45.42,114,15,No,2025-07-24
3078,Women,Clothing,Bottoms,60.82,168,6,No,2025-06-28
3079,Men,Sportswear,Sportswear,58.94,24,18,Yes,2025-11-20
3080,Kids,Accessories,Accessories,34.22,156,27,No,2025-10-07
3081,Men,Clothing,Outerwear,73.07,182,11,No,2025-09-23
3082,Women,Accessories,Footwear,127.2,98,12,Yes,2025-08-01
3083,Kids,Accessories,Accessories,17.96,71,16,No,2025-04-22
3084,Men,Clothing,Outerwear,162.98,92,6,No,2025-03-09
3085,Men,Accessories,Footwear,109.89,182,12,Yes,2025-01-18
3086,Women,Accessories,Accessories,21.75,76,10,No,2025-01-12
3087,Kids,Clothing,Tops,17.04,123,12,No,2025-02-14
3088,Women,Clothing,Tops,31.63,169,15,No,2025-02-11
3089,Women,Clothing,Dresses,85.94,25,11,Yes,2025-04-18
3090,Women,Perfume,Perfume,58.05,56,20,No,2025-11-22
3091,Men,Sportswear,Sportswear,43.2,163,22,No,2025-05-18
3092,Women,Accessories,Accessories,18.36,131,23,Yes,2025-06-11
